accession	tax_id	organism	superkingdom	phylum	class	order	family	genus	species
A8RX96	411902	Enterocloster bolteae (strain ATCC BAA-613 / DSM 15670 / CCUG 46953 / JCM 12243 / WAL 16351)		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster bolteae
A9KJ50	357809	Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg)		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phytofermentans
A9VP06	315730	Bacillus mycoides (strain KBAB4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mycoides
A9VRV3	315730	Bacillus mycoides (strain KBAB4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mycoides
B0KD13	340099	Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E)		Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter pseudethanolicus
B0MFD6	411490	Anaerostipes caccae (strain DSM 14662 / CCUG 47493 / JCM 13470 / NCIMB 13811 / L1-92)		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae
B0N875	445974	Thomasclavelia ramosa DSM 1402		Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia	Thomasclavelia ramosa
B0NEA3	411468	Clostridium scindens (strain ATCC 35704 / DSM 5676 / VPI 13733 / 19)		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens
B0P925	445972	Anaerotruncus colihominis DSM 17241		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus colihominis
B0TBT6	498761	Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)		Bacillota	Clostridia	Eubacteriales	Heliobacteriaceae	Heliomicrobium	Heliomicrobium modesticaldum
B0TFR8	498761	Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)		Bacillota	Clostridia	Eubacteriales	Heliobacteriaceae	Heliomicrobium	Heliomicrobium modesticaldum
B1BUJ2	451755	Clostridium perfringens E str. JGS1987		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium perfringens
B1BX17	451755	Clostridium perfringens E str. JGS1987		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium perfringens
B1HVR4	444177	Lysinibacillus sphaericus (strain C3-41)		Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus sphaericus
B1I238	477974	Desulforudis audaxviator (strain MP104C)		Bacillota	Clostridia	Thermoanaerobacterales	Candidatus Desulforudaceae	Candidatus Desulforudis	Candidatus Desulforudis audaxviator
B1I239	477974	Desulforudis audaxviator (strain MP104C)		Bacillota	Clostridia	Thermoanaerobacterales	Candidatus Desulforudaceae	Candidatus Desulforudis	Candidatus Desulforudis audaxviator
B1IFZ7	498213	Clostridium botulinum (strain Okra / Type B1)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
B1IGL0	498213	Clostridium botulinum (strain Okra / Type B1)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
B1V2J5	488537	Clostridium perfringens D str. JGS1721		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium perfringens
B2A6K1	457570	Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF)		Bacillota	Clostridia	Natranaerobiales	Natranaerobiaceae	Natranaerobius	Natranaerobius thermophilus
B2A8F4	457570	Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF)		Bacillota	Clostridia	Natranaerobiales	Natranaerobiaceae	Natranaerobius	Natranaerobius thermophilus
B2TMR7	935198	Clostridium botulinum (strain Eklund 17B / Type B)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
B2TNX9	935198	Clostridium botulinum (strain Eklund 17B / Type B)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
B2TNY1	935198	Clostridium botulinum (strain Eklund 17B / Type B)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
B2TRT4	935198	Clostridium botulinum (strain Eklund 17B / Type B)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
B5CM90	471875	[Ruminococcus] lactaris ATCC 29176		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] lactaris
B7AV99	483218	[Bacteroides] pectinophilus ATCC 43243		Bacillota	Clostridia	Eubacteriales			[Bacteroides] pectinophilus
B7GF98	491915	Anoxybacillus flavithermus (strain DSM 21510 / WK1)		Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Anoxybacillus	Anoxybacillus flavithermus
B7HD21	405532	Bacillus cereus (strain B4264)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7HJG7	405532	Bacillus cereus (strain B4264)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7HNJ8	405534	Bacillus cereus (strain AH187)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7HUZ1	405534	Bacillus cereus (strain AH187)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7HWL7	405534	Bacillus cereus (strain AH187)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7INR7	405531	Bacillus cereus (strain G9842)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7ITH7	405531	Bacillus cereus (strain G9842)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7JE27	405535	Bacillus cereus (strain AH820)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7JEF3	405535	Bacillus cereus (strain AH820)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B7JKP5	405535	Bacillus cereus (strain AH820)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B8D118	373903	Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562)		Bacillota	Clostridia	Halanaerobiales	Halothermotrichaceae	Halothermothrix	Halothermothrix orenii
B8D269	373903	Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562)		Bacillota	Clostridia	Halanaerobiales	Halothermotrichaceae	Halothermothrix	Halothermothrix orenii
B8FXE7	272564	Desulfitobacterium hafniense (strain DSM 10664 / DCB-2)		Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfitobacterium	Desulfitobacterium hafniense
B8FXY0	272564	Desulfitobacterium hafniense (strain DSM 10664 / DCB-2)		Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfitobacterium	Desulfitobacterium hafniense
B8I3Z0	394503	Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10)		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium	Ruminiclostridium cellulolyticum
B8I7R4	394503	Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10)		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium	Ruminiclostridium cellulolyticum
B9DZH7	583346	Clostridium kluyveri (strain NBRC 12016)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium kluyveri
B9E281	583346	Clostridium kluyveri (strain NBRC 12016)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium kluyveri
B9IYJ9	361100	Bacillus cereus (strain Q1)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B9J3J7	361100	Bacillus cereus (strain Q1)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B9J5B7	361100	Bacillus cereus (strain Q1)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
B9ML73	521460	Caldicellulosiruptor bescii (strain ATCC BAA-1888 / DSM 6725 / KCTC 15123 / Z-1320)		Bacillota		Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor bescii
B9Y9P9	545696	Holdemania filiformis DSM 12042		Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania filiformis
C0BVW9	553973	[Clostridium] hylemonae DSM 15053		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hylemonae
C0CTY0	518636	[Clostridium] asparagiforme DSM 15981		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis
C0EFQ3	537013	[Clostridium] methylpentosum DSM 5476		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		[Clostridium] methylpentosum
C0FU18	622312	Roseburia inulinivorans DSM 16841		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
C0GCZ3	555088	Dethiobacter alkaliphilus AHT 1		Bacillota	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	Dethiobacter	Dethiobacter alkaliphilus
C0GEF5	555088	Dethiobacter alkaliphilus AHT 1		Bacillota	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	Dethiobacter	Dethiobacter alkaliphilus
C0GHR9	555088	Dethiobacter alkaliphilus AHT 1		Bacillota	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	Dethiobacter	Dethiobacter alkaliphilus
C0GJS8	555088	Dethiobacter alkaliphilus AHT 1		Bacillota	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	Dethiobacter	Dethiobacter alkaliphilus
C0H3X8	224308	Bacillus subtilis (strain 168)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
C0Z4P9	358681	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus brevis
C0Z4Q2	358681	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus brevis
C0ZCR6	358681	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus brevis
C0ZL59	358681	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus brevis
C1FMM6	536232	Clostridium botulinum (strain Kyoto / Type A2)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
C1FUP6	536232	Clostridium botulinum (strain Kyoto / Type A2)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum
C2XT40	1405	Bacillus mycoides		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mycoides
C4Z4U9	515620	Lachnospira eligens (strain ATCC 27750 / DSM 3376 / VPI C15-48 / C15-B4)		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira eligens
C5D7K7	471223	Geobacillus sp. (strain WCH70)		Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus sp. WCH70
C6LJE4	478749	Marvinbryantia formatexigens DSM 14469		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	Marvinbryantia formatexigens
C6PVK0	536227	Clostridium carboxidivorans P7		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium carboxidivorans
C6PWP1	536227	Clostridium carboxidivorans P7		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium carboxidivorans
C6PXT0	536227	Clostridium carboxidivorans P7		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium carboxidivorans
C6Q045	536227	Clostridium carboxidivorans P7		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium carboxidivorans
C7GA14	536231	Roseburia intestinalis L1-82		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis
C8VW34	485916	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575)		Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofarcimen	Desulfofarcimen acetoxidans
C8W1M5	485916	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575)		Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofarcimen	Desulfofarcimen acetoxidans
C8W5E3	485916	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575)		Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofarcimen	Desulfofarcimen acetoxidans
C8W5Z0	485916	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575)		Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofarcimen	Desulfofarcimen acetoxidans
C8WRR8	521098	Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / BCRC 14685 / JCM 5260 / KCTC 1825 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-IA)		Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius
C9L738	537007	Blautia hansenii DSM 20583		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii
D3A8V1	566550	Hungatella hathewayi DSM 13479		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella	Hungatella hathewayi
D3FPV7	398511	Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalophilus	Alkalihalophilus pseudofirmus
D3FPZ0	398511	Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalophilus	Alkalihalophilus pseudofirmus
D3FZ55	398511	Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalophilus	Alkalihalophilus pseudofirmus
D3FZY0	398511	Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalophilus	Alkalihalophilus pseudofirmus
D3T4L3	580331	Thermoanaerobacter italicus (strain DSM 9252 / Ab9)		Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter italicus
D4J5G0	717962	Coprococcus catus GD/7		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus catus
D4KVZ8	718255	Roseburia intestinalis XB6B4		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis
D4LQ75	657314	Blautia obeum A2-162		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia obeum
D4N0K2	649756	Anaerostipes hadrus		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
D4RWE9	511680	Eshraghiella crossota DSM 2876		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Eshraghiella	Eshraghiella crossota
D5DDH3	592022	Priestia megaterium (strain DSM 319 / IMG 1521)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5DEV9	592022	Priestia megaterium (strain DSM 319 / IMG 1521)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5DI21	592022	Priestia megaterium (strain DSM 319 / IMG 1521)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5DK74	592022	Priestia megaterium (strain DSM 319 / IMG 1521)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5DK77	592022	Priestia megaterium (strain DSM 319 / IMG 1521)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5DNT9	545693	Priestia megaterium (strain ATCC 12872 / QMB1551)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5DNU2	545693	Priestia megaterium (strain ATCC 12872 / QMB1551)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5DW48	545693	Priestia megaterium (strain ATCC 12872 / QMB1551)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5E2U2	545693	Priestia megaterium (strain ATCC 12872 / QMB1551)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5E4D2	545693	Priestia megaterium (strain ATCC 12872 / QMB1551)		Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
D5Q9E6	525259	Clostridioides difficile NAP08		Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
D5WSM8	562970	Kyrpidia tusciae (strain DSM 2912 / NBRC 15312 / T2)		Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia	Kyrpidia tusciae
D5X7I4	635013	Thermincola potens (strain JR)		Bacillota	Clostridia	Eubacteriales	Thermincolaceae	Thermincola	Thermincola potens
D7CN56	643648	Syntrophothermus lipocalidus (strain DSM 12680 / TGB-C1)		Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus	Syntrophothermus lipocalidus
D8GIU0	748727	Clostridium ljungdahlii (strain ATCC 55383 / DSM 13528 / PETC)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ljungdahlii
D8GIU3	748727	Clostridium ljungdahlii (strain ATCC 55383 / DSM 13528 / PETC)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ljungdahlii
D8GK45	748727	Clostridium ljungdahlii (strain ATCC 55383 / DSM 13528 / PETC)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ljungdahlii
D8GPE9	748727	Clostridium ljungdahlii (strain ATCC 55383 / DSM 13528 / PETC)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ljungdahlii
D8GRL7	748727	Clostridium ljungdahlii (strain ATCC 55383 / DSM 13528 / PETC)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ljungdahlii
D8GRN2	748727	Clostridium ljungdahlii (strain ATCC 55383 / DSM 13528 / PETC)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ljungdahlii
D9QSM5	574087	Acetohalobium arabaticum (strain ATCC 49924 / DSM 5501 / Z-7288)		Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium	Acetohalobium arabaticum
D9R9H4	610130	Lacrimispora saccharolytica (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1)		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica
D9SSP1	573061	Clostridium cellulovorans (strain ATCC 35296 / DSM 3052 / OCM 3 / 743B)		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium cellulovorans
D9TFT3	608506	Caldicellulosiruptor obsidiansis (strain ATCC BAA-2073 / JCM 16842 / OB47)		Bacillota		Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor obsidiansis
D9TNJ0	580327	Thermoanaerobacterium thermosaccharolyticum (strain ATCC 7956 / DSM 571 / NCIMB 9385 / NCA 3814 / NCTC 13789 / WDCM 00135 / 2032)		Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum
D9TSE7	580327	Thermoanaerobacterium thermosaccharolyticum (strain ATCC 7956 / DSM 571 / NCIMB 9385 / NCA 3814 / NCTC 13789 / WDCM 00135 / 2032)		Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum
E0I6F8	717606	Paenibacillus curdlanolyticus YK9		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus curdlanolyticus
E0IBM9	717606	Paenibacillus curdlanolyticus YK9		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus curdlanolyticus
E0TTW3	655816	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
E0TTW6	655816	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
E0TWD6	655816	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
E0TWZ6	655816	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
E0TZC9	655816	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
E0U1E3	655816	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23)		Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
E3E947	886882	Paenibacillus polymyxa (strain SC2)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
E3E950	886882	Paenibacillus polymyxa (strain SC2)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
E3EFI6	886882	Paenibacillus polymyxa (strain SC2)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
E3EI72	886882	Paenibacillus polymyxa (strain SC2)		Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa
E4Q481	632518	Caldicellulosiruptor owensensis (strain ATCC 700167 / DSM 13100 / OL)		Bacillota		Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor owensensis
E4QE51	632292	Caldicellulosiruptor hydrothermalis (strain DSM 18901 / VKM B-2411 / 108)		Bacillota		Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor hydrothermalis
E4SAP8	632335	Caldicellulosiruptor acetigenus (strain ATCC 700853 / DSM 12137 / I77R1B)		Bacillota		Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor acetigenus
E4SEX1	632348	Caldicellulosiruptor kronotskyensis (strain DSM 18902 / VKM B-2412 / 2002)		Bacillota		Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor kronotskyensis
E6SHQ8	644966	Thermaerobacter marianensis (strain ATCC 700841 / DSM 12885 / JCM 10246 / 7p75a)		Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter marianensis
E6TQR9	649639	Evansella cellulosilytica (strain ATCC 21833 / DSM 2522 / FERM P-1141 / JCM 9156 / N-4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Evansella	Evansella cellulosilytica
E6TU96	649639	Evansella cellulosilytica (strain ATCC 21833 / DSM 2522 / FERM P-1141 / JCM 9156 / N-4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Evansella	Evansella cellulosilytica
E6TVY2	649639	Evansella cellulosilytica (strain ATCC 21833 / DSM 2522 / FERM P-1141 / JCM 9156 / N-4)		Bacillota	Bacilli	Bacillales	Bacillaceae	Evansella	Evansella cellulosilytica
E6U4K3	663278	Ethanoligenens harbinense (strain DSM 18485 / JCM 12961 / CGMCC 1.5033 / YUAN-3)		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ethanoligenens	Ethanoligenens harbinense
E6U7A8	663278	Ethanoligenens harbinense (strain DSM 18485 / JCM 12961 / CGMCC 1.5033 / YUAN-3)		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ethanoligenens	Ethanoligenens harbinense
